|time|Rank|Product Names|Stars|Reviews|Authors/Company|Edition/Console|Price_std_or_min|Max_prices
14|2020-09-08 00:20|15.0|Star Wars El Ascenso de Skywalker - Blu Ray [Blu-ray]|4.5|99.0|Adam Driver|Blu-ray|285.0|
15|2020-09-08 00:20|16.0|La Liga de la Justicia Oscura: Guerra Apokolips - BR [Blu-ray]|4.5|2.0|Rosario Dawson|Blu-ray|284.73|
16|2020-09-08 00:20|17.0|Vacas Vaqueras|4.5|14.0|Personajes Animados|DVD|87.0|
17|2020-09-08 00:20|18.0|Ghibli. Volumen 04, 3 pack, verde|4.7|48.0|Personajes Animados|DVD|139.0|
18|2020-09-08 00:20|19.0|Ghostbusters / Ghostbusters II [Blu-ray] [Importado]|4.8|995.0|Bill Murray|Blu-ray|407.92|
19|2020-09-08 00:20|20.0|Aves de presa - Steelbook [Blu-ray]|4.8|6.0|Margot Robbie|Blu-ray|420.31|
20|2020-09-08 00:20|21.0|Puppet Master: The Littlest Reich (4K UHD) [Blu-ray]|4.3|68.0||Blu-ray|216.58|
21|2020-09-08 00:20|22.0|Tarzan (Special Edition) [Blu-ray + DVD + Digital Copy] (Bilingual)|4.8|1771.0|Tarzan|Blu-ray|709.36|
22|2020-09-08 00:20|23.0|Star Wars El Ascenso de Skywalker - Steelbook [Blu-ray]|4.5|99.0|Adam Driver|Blu-ray|420.0|
23|2020-09-08 00:20|24.0|Tiempos Violentos [Blu-ray]|4.7|2853.0|John Travolta|Blu-ray|119.0|
24|2020-09-08 00:20|25.0|El Rey León. Edición Diamante|4.9|5579.0|Personajes Animados|DVD|124.0|
25|2020-09-08 00:20|26.0|Los Otros [Blu-ray]|4.9|49.0|Nicole Kidman|Blu-ray|89.0|
26|2020-09-08 00:20|27.0|La Maldición de la Llorona [Blu-ray]|4.6|465.0|Linda Cardellini|Blu-ray|285.0|
27|2020-09-08 00:20|28.0|The Incredible Hulk Blu-ray|4.6|2864.0|Incredible Hulk|Blu-ray|351.76|
28|2020-09-08 00:20|29.0|Paquete Marvel Fase 3 Parte 2 - Blu Ray [Blu-ray]|4.9|64.0|Robert Downey Jr|Blu-ray|769.0|
29|2020-09-08 00:20|30.0|Avatar - The Last Airbender: la serie completa [Blu-ray]|4.7|5368.0|Dee Bradley Baker|Blu-ray|680.01|
30|2020-09-08 00:20|31.0|Cartas de Van Gogh [Blu-ray]|4.9|102.0|Animation|Blu-ray|159.0|
31|2020-09-08 00:20|32.0|Aves de presa - Blu ray [Blu-ray]|4.8|6.0|Margot Robbie|Blu-ray|284.73|
32|2020-09-08 00:20|33.0|Divergente. La Serie Blu-Ray|4.8|24.0|Shailene Woodley|Blu-ray|219.0|
33|2020-09-08 00:20|34.0|Br - Toy Story 2 [Blu-ray]|5.0|3.0|Animada|Blu-ray||
34|2020-09-08 00:20|35.0|UP - BR [Blu-ray]|4.9|14.0|Animada|Blu-ray|149.0|
35|2020-09-08 00:20|36.0|Encuentros Cercanos del Tercer Tipo [Blu-ray]|4.9|38.0|Richard Dreyfuss|Blu-ray|99.0|
36|2020-09-08 00:20|37.0|Midway 4K [Blu-ray]|4.7|2004.0||Blu-ray|346.97|
37|2020-09-08 00:20|38.0|Br - Coco [Blu-ray]|4.4|4.0|Animada|Blu-ray|149.14|
38|2020-09-08 00:20|39.0|El Hombre Araña [Blu-ray]|5.0|21.0|Tobey Maguire|Blu-ray||
39|2020-09-08 00:20|40.0|Crepúsculo La Saga [Blu-ray]|4.6|64.0|Kristen Stewart|Blu-ray|319.0|
40|2020-09-08 00:20|41.0|Pocahontas|4.7|973.0|Personajes Animados|DVD|124.0|
41|2020-09-08 00:20|42.0|Knives Out 4K [Blu-ray]|4.7|1624.0||Blu-ray|351.32|
42|2020-09-08 00:20|43.0|Jurassic World: 5-Movie Collection [Blu-ray]|4.8|2136.0||Blu-ray|718.1|
43|2020-09-08 00:20|44.0|La Leyenda del Jinete sin Cabeza (Sleepy Hollow) [Blu-ray]|5.0|13.0||Blu-ray|139.0|
44|2020-09-08 00:20|45.0|Paquete Marvel Fase 3 Parte 1 - BR [Blu-ray]|4.9|145.0|Robert Downey Jr.|Blu-ray|769.0|
45|2020-09-08 00:20|46.0|El Resplandor (1980) [Blu-ray]|4.8|2179.0|Jack Nicholson|Blu-ray|271.87|
46|2020-09-08 00:20|47.0|John Wick [Blu-ray]|4.8|4863.0||Blu-ray|543.96|
47|2020-09-08 00:20|48.0|Cosmos. La Serie|4.8|163.0|Documental|DVD|209.0|
48|2020-09-08 00:20|49.0|Teenage Mutant Ninja Turtles - Triple Feature (The Original Movie, The Secret of the Ooze, Turtles in Time) [Blu-ray…|4.4|863.0||Blu-ray|341.96|
49|2020-09-08 00:20|50.0|Batman: The Complete Animated Series (Blu-ray w/ Digital Copy)|4.8|1549.0|Mark Hamill|Blu-ray|1555.49|
0|2020-09-08 10:07|1.0|Evangelion. 3 Blu-ray Pack (1.11 + 2.22 + 3.33) [Blu-ray]|4.7|715.0|Personajes Animados|Blu-ray|219.0|
1|2020-09-08 10:07|2.0|Paquete Harry Potter Edición Limitada (1-8) [Blu-ray]|4.8|330.0|Daniel Radcliffe|Blu-ray|979.22|
2|2020-09-08 10:07|3.0|Steelbook - Frozen II (BR+DVD) (Portada puede variar) [Blu-ray]|4.9|114.0|Animada|Blu-ray|202.51|
3|2020-09-08 10:07|4.0|Scary Stories to Tell in the Dark [Blu-ray]|4.6|757.0|Dean Norris|Blu-ray|204.18|
4|2020-09-08 10:07|5.0|La Espada en la Piedra|4.8|2193.0|Personajes Animados|DVD|87.0|
5|2020-09-08 10:07|6.0|Cuenta Conmigo - Edición Del 25 Aniversario [Blu-ray]|4.7|56.0|Wil Wheaton|Blu-ray||
6|2020-09-08 10:07|7.0|Final Fantasy VII: El Rescate [Blu-ray]|4.8|44.0|Takahiro Sakurai|Blu-ray||
7|2020-09-08 10:07|8.0|Paquete Studio Ghibli. Volumen 5 (El Viaje de Chihiro / El Recuerdo de Marnie / La Princesa Mononoke) [Blu-ray]|4.8|193.0|Personajes Animados|Blu-ray|189.0|
8|2020-09-08 10:07|9.0|Vacas Vaqueras|4.5|14.0|Personajes Animados|DVD|87.0|
9|2020-09-08 10:07|10.0|Los Tres Mosqueteros (Mickey, Donald, Goofy)|4.6|3.0|Personajes Animados|DVD|87.0|
10|2020-09-08 10:07|11.0|Paquete Studio Ghibli. Volumen 1 (Mundo Secreto de Arrietty / Colina de la Amapola / Increible Castillo Vagabundo) [Blu…|4.8|176.0|Personajes Animados|Blu-ray|209.0|
11|2020-09-08 10:07|12.0|Tiempos Violentos [Blu-ray]|4.7|2875.0|John Travolta|Blu-ray|119.0|
12|2020-09-08 10:07|13.0|PAQUETE STANLEY KUBRICK [Blu-ray]|4.0|11.0|LOLITA (1962)|Blu-ray|745.0|
13|2020-09-08 10:07|14.0|Terminator. Part 2 (DVD)|4.6|4223.0|Arnold schwarzenegger|DVD|59.0|
14|2020-09-08 10:07|15.0|El Pianista|4.6|1074.0|Adrien Brody|DVD|59.0|
15|2020-09-08 10:07|16.0|BR - GAME OF THRONES S.8 [Blu-ray]|4.8|107.0|Emilia Clarke|Blu-ray|464.0|
16|2020-09-08 10:07|17.0|The Flash. Season 1 (BD + Figurine) (Amazon Exclusive) [Blu-ray]|4.7|619.0|Grant Austin|Blu-ray||
17|2020-09-08 10:07|18.0|Star Wars El Ascenso de Skywalker - Blu Ray + DVD [Blu-ray]|4.5|100.0|Adam Driver|Blu-ray|345.0|
18|2020-09-08 10:07|19.0|Los Otros [Blu-ray]|4.9|49.0|Nicole Kidman|Blu-ray|89.0|
19|2020-09-08 10:07|20.0|Alphaville [Blu-ray]|4.5|66.0|Eddie Constantine|Blu-ray|119.0|
20|2020-09-08 10:07|21.0|Paquete Marvel Fase 3 Parte 2 - Blu Ray [Blu-ray]|4.9|64.0|Robert Downey Jr|Blu-ray|769.0|
21|2020-09-08 10:07|22.0|Fantasia|4.6|1046.0|Personajes Animados|DVD|87.0|
22|2020-09-08 10:07|23.0|1984|4.4|779.0|Richard Burton|DVD|69.0|
23|2020-09-08 10:07|24.0|Eterno Resplandor de una Mente sin Recuerdos(Eternal Sunshine Of The Spotle)|4.7|1001.0||DVD|105.0|
24|2020-09-08 10:07|25.0|Paquete Princesas - DVD (Exclusiva en Amazon)|4.9|67.0|Animada|DVD|212.98|
25|2020-09-08 10:07|26.0|Cosmos. La Serie|4.8|164.0|Documental|DVD|209.0|
26|2020-09-08 10:07|27.0|Encuentros Cercanos del Tercer Tipo [Blu-ray]|4.9|38.0|Richard Dreyfuss|Blu-ray|99.0|
27|2020-09-08 10:07|28.0|Paprika: El Reino de los SueÃ±os [Blu-ray]|4.7|64.0|Megumi Hayashibara|Blu-ray|109.0|
28|2020-09-08 10:07|29.0|Parásitos [Blu-ray]|4.7|131.0|Kang-ho Song|Blu-ray|169.0|
29|2020-09-08 10:07|30.0|S.P. Vs Los Ex De La Chica De Sus Sueños(Scott Pilgrim Vs. The World) (la portada puede variar) [Blu-ray]|4.9|110.0||Blu-ray|129.0|
30|2020-09-08 10:07|31.0|Mulan clasico 32|4.9|1181.0|Personajes Animados|DVD|124.0|
31|2020-09-08 10:07|32.0|El Planeta Salvaje [Blu-ray]|4.7|48.0|Barry Bostwick|Blu-ray|89.0|
32|2020-09-08 10:07|33.0|Alfred Hitchcock: The Ultimate Collection [Blu-ray]|4.8|994.0|Cary Grant|Blu-ray|2320.17|
33|2020-09-08 10:07|34.0|Mimic Miramax [Blu-ray]|4.3|214.0|Mira Sorvino|Blu-ray|89.0|
34|2020-09-08 10:07|35.0|CARS - BR [Blu-ray]|5.0|10.0|Animada|Blu-ray|149.0|
35|2020-09-08 10:07|36.0|La Liga de la Justicia Oscura: Guerra Apokolips - BR [Blu-ray]|4.5|2.0|Rosario Dawson|Blu-ray|284.73|
36|2020-09-08 10:07|37.0|Pinocho|4.8|164.0|Personajes Animados|DVD|124.0|
37|2020-09-08 10:07|38.0|Aves de presa - Steelbook [Blu-ray]|4.8|6.0|Margot Robbie|Blu-ray|420.31|
38|2020-09-08 10:07|39.0|El Viaje de Chihiro [Blu-ray]|4.9|167.0|Personajes animados|Blu-ray|99.0|
39|2020-09-08 10:07|40.0|A Hard Day's Night (The Beatles) [Blu-ray]|4.8|988.0|John Lennon|Blu-ray|99.0|
40|2020-09-08 10:07|41.0|Midsommar - El terror no espera la noche [Blu-ray]|4.6|20.0|Jack Reynor|Blu-ray|169.0|
41|2020-09-08 10:07|42.0|Madagascar: Complete Collection 1-3 [Blu-ray] [Importado]|4.7|820.0|Madagascar|Blu-ray|429.69|
42|2020-09-08 10:07|43.0|LITTLE MERMAID, THE [Blu-ray]|4.7|327.0||Blu-ray|694.16|
43|2020-09-08 10:07|44.0|El Libro de la Selva|4.8|3014.0|Personajes Animados|DVD|119.0|
44|2020-09-08 10:07|45.0|Paquete Studio Ghibli. Volumen 2 (Secreto de la Sirenita / Nausicaa / Tumba de las Luciernagas) [Blu-ray]|4.9|150.0|Personajes Animados|Blu-ray|199.0|
45|2020-09-08 10:07|46.0|The Lighthouse [Blu-ray]|4.6|500.0|Willem Dafoe|Blu-ray|378.53|
46|2020-09-08 10:07|47.0|Trilogía de Colección de Aniversario Volver al Futuro 30 Aniversario DVD|4.7|945.0|Michael J. Fox|DVD|302.5|
47|2020-09-08 10:07|48.0|Evangelion. 3 DVD Pack (1.11 + 2.22 + 3.33)|4.7|715.0|Personajes Animados|DVD|139.0|
48|2020-09-08 10:07|49.0|Star Wars El Ascenso de Skywalker - Blu Ray [Blu-ray]|4.5|100.0|Adam Driver|Blu-ray|285.0|
49|2020-09-08 10:07|50.0|Pacific Rim [4K Ultra HD + Blu-ray]|4.7|4282.0|Charlie Hunnam|Blu-ray|437.52|
0|2020-09-08 10:58|1.0|Paquete Harry Potter Edición Limitada (1-8) [Blu-ray]|4.8|330.0|Daniel Radcliffe|Blu-ray|979.22|
1|2020-09-08 10:58|2.0|Evangelion. 3 Blu-ray Pack (1.11 + 2.22 + 3.33) [Blu-ray]|4.7|715.0|Personajes Animados|Blu-ray|219.0|
2|2020-09-08 10:58|3.0|Steelbook - Frozen II (BR+DVD) (Portada puede variar) [Blu-ray]|4.9|114.0|Animada|Blu-ray|202.51|
3|2020-09-08 10:58|4.0|Scary Stories to Tell in the Dark [Blu-ray]|4.6|758.0|Dean Norris|Blu-ray|204.18|
4|2020-09-08 10:58|5.0|Final Fantasy VII: El Rescate [Blu-ray]|4.8|44.0|Takahiro Sakurai|Blu-ray||
5|2020-09-08 10:58|6.0|Cuenta Conmigo - Edición Del 25 Aniversario [Blu-ray]|4.7|56.0|Wil Wheaton|Blu-ray||
6|2020-09-08 10:58|7.0|La Espada en la Piedra|4.8|2196.0|Personajes Animados|DVD|87.0|
7|2020-09-08 10:58|8.0|Paquete Studio Ghibli. Volumen 5 (El Viaje de Chihiro / El Recuerdo de Marnie / La Princesa Mononoke) [Blu-ray]|4.8|193.0|Personajes Animados|Blu-ray|189.0|
8|2020-09-08 10:58|9.0|Vacas Vaqueras|4.5|14.0|Personajes Animados|DVD|87.0|
9|2020-09-08 10:58|10.0|Los Tres Mosqueteros (Mickey, Donald, Goofy)|4.6|3.0|Personajes Animados|DVD|87.0|
10|2020-09-08 10:58|11.0|Paquete Studio Ghibli. Volumen 1 (Mundo Secreto de Arrietty / Colina de la Amapola / Increible Castillo Vagabundo) [Blu…|4.8|176.0|Personajes Animados|Blu-ray|209.0|
11|2020-09-08 10:58|12.0|Tiempos Violentos [Blu-ray]|4.7|2876.0|John Travolta|Blu-ray|119.0|
12|2020-09-08 10:58|13.0|Aves de presa - Blu ray [Blu-ray]|4.8|6.0|Margot Robbie|Blu-ray|284.73|
13|2020-09-08 10:58|14.0|PAQUETE STANLEY KUBRICK [Blu-ray]|4.0|11.0|LOLITA (1962)|Blu-ray|745.0|
14|2020-09-08 10:58|15.0|Salem's Lot (1979) (BD) [Blu-ray]|4.6|1376.0||Blu-ray|266.87|
15|2020-09-08 10:58|16.0|Star Wars El Ascenso de Skywalker - Blu Ray + DVD [Blu-ray]|4.5|101.0|Adam Driver|Blu-ray|345.0|
16|2020-09-08 10:58|17.0|BR - GAME OF THRONES S.8 [Blu-ray]|4.8|107.0|Emilia Clarke|Blu-ray|464.0|
17|2020-09-08 10:58|18.0|El Pianista|4.6|1074.0|Adrien Brody|DVD|59.0|
18|2020-09-08 10:58|19.0|Terminator. Part 2 (DVD)|4.6|4225.0|Arnold schwarzenegger|DVD|59.0|
19|2020-09-08 10:58|20.0|The Flash. Season 1 (BD + Figurine) (Amazon Exclusive) [Blu-ray]|4.7|619.0|Grant Austin|Blu-ray||
20|2020-09-08 10:58|21.0|Los Otros [Blu-ray]|4.9|49.0|Nicole Kidman|Blu-ray|89.0|
21|2020-09-08 10:58|22.0|Paquete Marvel Fase 3 Parte 2 - Blu Ray [Blu-ray]|4.9|64.0|Robert Downey Jr|Blu-ray|769.0|
22|2020-09-08 10:58|23.0|Alphaville [Blu-ray]|4.5|66.0|Eddie Constantine|Blu-ray|119.0|
23|2020-09-08 10:58|24.0|Fantasia|4.6|1046.0|Personajes Animados|DVD|87.0|
24|2020-09-08 10:58|25.0|Paquete Princesas - DVD (Exclusiva en Amazon)|4.9|67.0|Animada|DVD|212.98|
25|2020-09-08 10:58|26.0|1984|4.4|779.0|Richard Burton|DVD|69.0|
26|2020-09-08 10:58|27.0|Eterno Resplandor de una Mente sin Recuerdos(Eternal Sunshine Of The Spotle)|4.7|1001.0||DVD|105.0|
27|2020-09-08 10:58|28.0|Cosmos. La Serie|4.8|164.0|Documental|DVD|209.0|
28|2020-09-08 10:58|29.0|Resident Evil 3: La Extinción [Blu-ray]|4.8|8.0|Milla Jovovich|Blu-ray|109.0|
29|2020-09-08 10:58|30.0|Parásitos [Blu-ray]|4.7|131.0|Kang-ho Song|Blu-ray|169.0|
30|2020-09-08 10:58|31.0|Encuentros Cercanos del Tercer Tipo [Blu-ray]|4.9|38.0|Richard Dreyfuss|Blu-ray|99.0|
31|2020-09-08 10:58|32.0|Mulan clasico 32|4.9|1181.0|Personajes Animados|DVD|124.0|
32|2020-09-08 10:58|33.0|Paprika: El Reino de los SueÃ±os [Blu-ray]|4.7|64.0|Megumi Hayashibara|Blu-ray|109.0|
33|2020-09-08 10:58|34.0|S.P. Vs Los Ex De La Chica De Sus Sueños(Scott Pilgrim Vs. The World) (la portada puede variar) [Blu-ray]|4.9|110.0||Blu-ray|129.0|
34|2020-09-08 10:58|35.0|Aves de presa - Steelbook [Blu-ray]|4.8|6.0|Margot Robbie|Blu-ray|420.31|
35|2020-09-08 10:58|36.0|La Liga de la Justicia Oscura: Guerra Apokolips - BR [Blu-ray]|4.5|2.0|Rosario Dawson|Blu-ray|284.73|
36|2020-09-08 10:58|37.0|Complete Metropolis [Blu-ray] [Importado]|4.7|440.0|Gustav Froehlich|Blu-ray|765.34|
37|2020-09-08 10:58|38.0|CARS - BR [Blu-ray]|5.0|10.0|Animada|Blu-ray|149.0|
38|2020-09-08 10:58|39.0|Metropolis [Blu-ray]|4.2|10.0|Jamieson Price|Blu-ray|697.02|
39|2020-09-08 10:58|40.0|El Planeta Salvaje [Blu-ray]|4.7|48.0|Barry Bostwick|Blu-ray|89.0|
40|2020-09-08 10:58|41.0|Prison School: The Complete Series (Blu-ray + DVD)|4.7|248.0||Blu-ray|514.16|
41|2020-09-08 10:58|42.0|The Invisible Man [Blu-ray]|4.6|675.0|Elisabeth Moss|Blu-ray|287.55|
42|2020-09-08 10:58|43.0|Alfred Hitchcock: The Ultimate Collection [Blu-ray]|4.8|994.0|Cary Grant|Blu-ray|2320.17|
43|2020-09-08 10:58|44.0|Criterion Collection: The Killing [Blu-ray] [Importado]|4.6|183.0|Elisha Cook|Blu-ray|848.66|
44|2020-09-08 10:58|45.0|Pinocho|4.8|164.0|Personajes Animados|DVD|124.0|
45|2020-09-08 10:58|46.0|Murder In The Front Row: The San Francisco Bay Thrash Metal Story|4.8|187.0|Metallica|DVD|319.54|
46|2020-09-08 10:58|47.0|Mimic Miramax [Blu-ray]|4.3|214.0|Mira Sorvino|Blu-ray|89.0|
47|2020-09-08 10:58|48.0|The Thing (Collector's Edition)|4.8|547.0|Kurt Russell|DVD|223.98|
48|2020-09-08 10:58|49.0|El Viaje de Chihiro [Blu-ray]|4.9|167.0|Personajes animados|Blu-ray|99.0|
49|2020-09-08 10:58|50.0|El Libro de la Selva|4.8|3015.0|Personajes Animados|DVD|119.0|
0|2020-09-08 11:47|1.0|Paquete Harry Potter Edición Limitada (1-8) [Blu-ray]|4.8|331.0|Daniel Radcliffe|Blu-ray|979.22|
1|2020-09-08 11:47|2.0|Evangelion. 3 Blu-ray Pack (1.11 + 2.22 + 3.33) [Blu-ray]|4.7|715.0|Personajes Animados|Blu-ray|219.0|
2|2020-09-08 11:47|3.0|Steelbook - Frozen II (BR+DVD) (Portada puede variar) [Blu-ray]|4.9|114.0|Animada|Blu-ray|202.51|
3|2020-09-08 11:47|4.0|Scary Stories to Tell in the Dark [Blu-ray]|4.6|758.0|Dean Norris|Blu-ray|204.18|
4|2020-09-08 11:47|5.0|Final Fantasy VII: El Rescate [Blu-ray]|4.8|44.0|Takahiro Sakurai|Blu-ray||
5|2020-09-08 11:47|6.0|Cuenta Conmigo - Edición Del 25 Aniversario [Blu-ray]|4.7|56.0|Wil Wheaton|Blu-ray||
6|2020-09-08 11:47|7.0|La Espada en la Piedra|4.8|2196.0|Personajes Animados|DVD|87.0|
7|2020-09-08 11:47|8.0|Paquete Studio Ghibli. Volumen 5 (El Viaje de Chihiro / El Recuerdo de Marnie / La Princesa Mononoke) [Blu-ray]|4.8|193.0|Personajes Animados|Blu-ray|189.0|
8|2020-09-08 11:47|9.0|Vacas Vaqueras|4.5|14.0|Personajes Animados|DVD|87.0|
9|2020-09-08 11:47|10.0|Los Tres Mosqueteros (Mickey, Donald, Goofy)|4.6|3.0|Personajes Animados|DVD|87.0|
10|2020-09-08 11:47|11.0|Paquete Studio Ghibli. Volumen 1 (Mundo Secreto de Arrietty / Colina de la Amapola / Increible Castillo Vagabundo) [Blu…|4.8|176.0|Personajes Animados|Blu-ray|209.0|
11|2020-09-08 11:47|12.0|Tiempos Violentos [Blu-ray]|4.7|2877.0|John Travolta|Blu-ray|119.0|
12|2020-09-08 11:47|13.0|Aves de presa - Blu ray [Blu-ray]|4.8|6.0|Margot Robbie|Blu-ray|284.73|
13|2020-09-08 11:47|14.0|PAQUETE STANLEY KUBRICK [Blu-ray]|4.0|11.0|LOLITA (1962)|Blu-ray|745.0|
14|2020-09-08 11:47|15.0|Salem's Lot (1979) (BD) [Blu-ray]|4.6|1376.0||Blu-ray|266.87|
15|2020-09-08 11:47|16.0|Star Wars El Ascenso de Skywalker - Blu Ray + DVD [Blu-ray]|4.5|101.0|Adam Driver|Blu-ray|345.0|
16|2020-09-08 11:47|17.0|BR - GAME OF THRONES S.8 [Blu-ray]|4.8|107.0|Emilia Clarke|Blu-ray|464.0|
17|2020-09-08 11:47|18.0|El Pianista|4.6|1074.0|Adrien Brody|DVD|59.0|
18|2020-09-08 11:47|19.0|Terminator. Part 2 (DVD)|4.6|4230.0|Arnold schwarzenegger|DVD|59.0|
19|2020-09-08 11:47|20.0|The Flash. Season 1 (BD + Figurine) (Amazon Exclusive) [Blu-ray]|4.7|619.0|Grant Austin|Blu-ray||
20|2020-09-08 11:47|21.0|Los Otros [Blu-ray]|4.9|49.0|Nicole Kidman|Blu-ray|89.0|
21|2020-09-08 11:47|22.0|Paquete Marvel Fase 3 Parte 2 - Blu Ray [Blu-ray]|4.9|64.0|Robert Downey Jr|Blu-ray|769.0|
22|2020-09-08 11:47|23.0|Alphaville [Blu-ray]|4.5|66.0|Eddie Constantine|Blu-ray|119.0|
23|2020-09-08 11:47|24.0|Fantasia|4.6|1046.0|Personajes Animados|DVD|87.0|
24|2020-09-08 11:47|25.0|Paquete Princesas - DVD (Exclusiva en Amazon)|4.9|67.0|Animada|DVD|212.98|
25|2020-09-08 11:47|26.0|1984|4.4|779.0|Richard Burton|DVD|69.0|
26|2020-09-08 11:47|27.0|Eterno Resplandor de una Mente sin Recuerdos(Eternal Sunshine Of The Spotle)|4.7|1001.0||DVD|105.0|
27|2020-09-08 11:47|28.0|Cosmos. La Serie|4.8|164.0|Documental|DVD|209.0|
28|2020-09-08 11:47|29.0|Resident Evil 3: La Extinción [Blu-ray]|4.8|8.0|Milla Jovovich|Blu-ray|109.0|
29|2020-09-08 11:47|30.0|Parásitos [Blu-ray]|4.7|131.0|Kang-ho Song|Blu-ray|169.0|
30|2020-09-08 11:47|31.0|Encuentros Cercanos del Tercer Tipo [Blu-ray]|4.9|39.0|Richard Dreyfuss|Blu-ray|99.0|
31|2020-09-08 11:47|32.0|Mulan clasico 32|4.9|1183.0|Personajes Animados|DVD|124.0|
32|2020-09-08 11:47|33.0|Paprika: El Reino de los SueÃ±os [Blu-ray]|4.7|64.0|Megumi Hayashibara|Blu-ray|109.0|
33|2020-09-08 11:47|34.0|S.P. Vs Los Ex De La Chica De Sus Sueños(Scott Pilgrim Vs. The World) (la portada puede variar) [Blu-ray]|4.9|110.0||Blu-ray|129.0|
34|2020-09-08 11:47|35.0|Aves de presa - Steelbook [Blu-ray]|4.8|6.0|Margot Robbie|Blu-ray|420.31|
35|2020-09-08 11:47|36.0|La Liga de la Justicia Oscura: Guerra Apokolips - BR [Blu-ray]|4.5|2.0|Rosario Dawson|Blu-ray|284.73|
36|2020-09-08 11:47|37.0|Complete Metropolis [Blu-ray] [Importado]|4.7|440.0|Gustav Froehlich|Blu-ray|765.34|
37|2020-09-08 11:47|38.0|CARS - BR [Blu-ray]|5.0|10.0|Animada|Blu-ray|149.0|
38|2020-09-08 11:47|39.0|Metropolis [Blu-ray]|4.2|10.0|Jamieson Price|Blu-ray||
39|2020-09-08 11:47|40.0|El Planeta Salvaje [Blu-ray]|4.7|48.0|Barry Bostwick|Blu-ray|89.0|
40|2020-09-08 11:47|41.0|Prison School: The Complete Series (Blu-ray + DVD)|4.7|249.0||Blu-ray|514.16|
41|2020-09-08 11:47|42.0|The Invisible Man [Blu-ray]|4.6|676.0|Elisabeth Moss|Blu-ray|287.55|
42|2020-09-08 11:47|43.0|Alfred Hitchcock: The Ultimate Collection [Blu-ray]|4.8|995.0|Cary Grant|Blu-ray|2320.17|
43|2020-09-08 11:47|44.0|Criterion Collection: The Killing [Blu-ray] [Importado]|4.6|183.0|Elisha Cook|Blu-ray|848.66|
44|2020-09-08 11:47|45.0|Pinocho|4.8|164.0|Personajes Animados|DVD|124.0|
45|2020-09-08 11:47|46.0|Murder In The Front Row: The San Francisco Bay Thrash Metal Story|4.8|187.0|Metallica|DVD|319.54|
46|2020-09-08 11:47|47.0|Mimic Miramax [Blu-ray]|4.3|214.0|Mira Sorvino|Blu-ray|89.0|
47|2020-09-08 11:47|48.0|The Thing (Collector's Edition)|4.8|548.0|Kurt Russell|DVD|223.98|
48|2020-09-08 11:47|49.0|El Viaje de Chihiro [Blu-ray]|4.9|167.0|Personajes animados|Blu-ray|99.0|
49|2020-09-08 11:47|50.0|El Libro de la Selva|4.8|3015.0|Personajes Animados|DVD|119.0|
0|2020-09-08 12:37|1.0|Paquete Harry Potter Edición Limitada (1-8) [Blu-ray]|4.8|331.0|Daniel Radcliffe|Blu-ray|979.22|
1|2020-09-08 12:37|2.0|Evangelion. 3 Blu-ray Pack (1.11 + 2.22 + 3.33) [Blu-ray]|4.7|715.0|Personajes Animados|Blu-ray|219.0|
2|2020-09-08 12:37|3.0|Steelbook - Frozen II (BR+DVD) (Portada puede variar) [Blu-ray]|4.9|114.0|Animada|Blu-ray|202.51|
3|2020-09-08 12:37|4.0|Scary Stories to Tell in the Dark [Blu-ray]|4.6|759.0|Dean Norris|Blu-ray|204.18|
4|2020-09-08 12:37|5.0|Final Fantasy VII: El Rescate [Blu-ray]|4.8|44.0|Takahiro Sakurai|Blu-ray||
5|2020-09-08 12:37|6.0|Cuenta Conmigo - Edición Del 25 Aniversario [Blu-ray]|4.7|56.0|Wil Wheaton|Blu-ray||
6|2020-09-08 12:37|7.0|La Espada en la Piedra|4.8|2197.0|Personajes Animados|DVD|87.0|
7|2020-09-08 12:37|8.0|Paquete Studio Ghibli. Volumen 5 (El Viaje de Chihiro / El Recuerdo de Marnie / La Princesa Mononoke) [Blu-ray]|4.8|193.0|Personajes Animados|Blu-ray|189.0|
8|2020-09-08 12:37|9.0|Vacas Vaqueras|4.5|14.0|Personajes Animados|DVD|87.0|
9|2020-09-08 12:37|10.0|Los Tres Mosqueteros (Mickey, Donald, Goofy)|4.6|3.0|Personajes Animados|DVD|87.0|
10|2020-09-08 12:37|11.0|Paquete Studio Ghibli. Volumen 1 (Mundo Secreto de Arrietty / Colina de la Amapola / Increible Castillo Vagabundo) [Blu…|4.8|176.0|Personajes Animados|Blu-ray|209.0|
11|2020-09-08 12:37|12.0|Tiempos Violentos [Blu-ray]|4.7|2877.0|John Travolta|Blu-ray|119.0|
12|2020-09-08 12:37|13.0|Aves de presa - Blu ray [Blu-ray]|4.8|6.0|Margot Robbie|Blu-ray|284.73|
13|2020-09-08 12:37|14.0|PAQUETE STANLEY KUBRICK [Blu-ray]|4.0|11.0|LOLITA (1962)|Blu-ray|745.0|
14|2020-09-08 12:37|15.0|Salem's Lot (1979) (BD) [Blu-ray]|4.6|1377.0||Blu-ray|266.87|
15|2020-09-08 12:37|16.0|Star Wars El Ascenso de Skywalker - Blu Ray + DVD [Blu-ray]|4.5|101.0|Adam Driver|Blu-ray|345.0|
16|2020-09-08 12:37|17.0|BR - GAME OF THRONES S.8 [Blu-ray]|4.8|107.0|Emilia Clarke|Blu-ray|464.0|
